installation_s3ic_id,description,date,georisques_id,ocr_status,size
0065.06493,AP complémentaire (art 18 déc. 77) - PPA,2007-10-05,P/f/5bdc26475bc2487b97fe50a5e04f4eff,SUCCESS,123257.0
0065.06494,AP complémentaire (art 18 déc. 77) - PPA,2007-10-05,P/a/cbdde1cc15e7468a9c24c4e137c4aa6a,SUCCESS,124499.0
0065.06495,AP complémentaire (art 18 déc. 77) - PPA,2007-10-05,P/3/b771ada8a9344fa3a748faa12b6d3493,SUCCESS,120977.0
0065.06496,AP complémentaire (Art. R. 512-31),2010-04-26,P/3/9e57e6ead5e04a698b80f42fbc4d2f73,SUCCESS,883255.0
0065.06496,AP complémentaire (art 18 déc. 77) - PPA,2008-06-24,P/b/5d3f820fc8214cc5ba66afe5616b0c3b,SUCCESS,126442.0
0065.06496,AP complémentaire (art 18 déc. 77) - PPA,2007-10-05,P/a/b8bfd9d51cec4caa88b49532855f973a,SUCCESS,117701.0
0065.06498,APC,2015-04-07,P/7/8acb34014cb8010b014cb80a806c0007,SUCCESS,180419.0
0065.06498,APC,2014-06-30,P/3/8acb340147445e0c0147447a93ae0013,SUCCESS,322087.0
0065.06498,APcomplémentaire,2013-07-02,P/e/8acb34013fe6c199013fe6d68b7b000e,SUCCESS,284226.0
0065.06498,APC modifiant les valeurs limites d'émission atmosphériques,2012-01-18,P/c/8acb34ef358096f101358110e90000ac,SUCCESS,101239.0
0065.06498,AP complémentaire  -RSDE ,2009-12-21,P/c/b64bb17b6f51415ab819a3b7718999cc,SUCCESS,2904269.0
0065.06503,AP d'autorisation,2011-02-21,P/4/c5c49fe228394cd98abea46aa4f24234,SUCCESS,3656022.0
0065.06504,Arrêté préfectoral concernant ELECTROLYSE FONTENAYSIENNE daté du 13/04/2012,2012-04-13,P/0/8acb340137bb82eb0137bbfe32910070,SUCCESS,16906040.0
0065.06504,APC mise à jour réglementation,2012-02-07,P/3/8acb34ef35ed7bf50135edcf591600c3,SUCCESS,1434599.0
0065.06504,AP d'autorisation,1993-06-30,P/7/a6d231e87a6e4fa6a842e1a6d9448be7,SUCCESS,701602.0
0065.06505,AP complémentaire (Art. R. 512-31),2009-12-21,P/6/b0e7dc9c568548ea92a4699c0a07b1c6,SUCCESS,272494.0
0065.06505,AP complémentaire (actualisation suite à BdF) ,2009-03-23,P/c/91e3a36bcc6c425ca1fb9f20fc7bbf5c,SUCCESS,1069838.0
0065.06505,AP complémentaire (art 18 déc. 77) - Rejets Atmosphériques - PPA,2007-01-17,P/a/6181d2775e7040a29fa2c4603cd9254a,SUCCESS,92870.0
0065.06508,AP complémentaire,2012-08-09,P/4/8acb34013b8a5186013b8a669a740004,SUCCESS,2663227.0
0065.06508,AP complémentaire (art 18 déc. 77) - PPA,2007-01-17,P/0/72c836d30a2e496e98655f367f778c90,SUCCESS,94024.0
0065.06514,APC,2014-07-30,P/4/8acb340148cae64e0148caeb48c90004,SUCCESS,339474.0
0065.06514,APcomplémentaire,2013-07-02,P/a/8acb34013fe6c199013fe6d2cdcc000a,SUCCESS,284419.0
0065.06514,AP complémentaire -RSDE ,2009-12-23,P/2/7604d0414263437ea219c657be6c2cb2,SUCCESS,2989669.0
0065.06514,AP complémentaire (Art. R. 512-31),2005-12-26,P/4/8b03669e0ba84a23bdb7ac0b8f126924,SUCCESS,517824.0
0065.06514,AP complémentaire (Art. R. 512-31) - codificatif,2004-06-16,P/6/a6e271d2e1e94c81bc346f1053f9abc6,SUCCESS,2593961.0
0065.06515,AP de mise à jour IED,2017-08-09,P/c/8acb34016021d7a4016021f76a32000c,SUCCESS,12530171.0
0065.06515,AP Autorisation,2014-04-08,P/2/c1d778fbbf164a48bec6fd712de66642,SUCCESS,3320163.0
0065.06515,APC PNSE2 + étude de sol,2011-12-20,P/4/8acb34ef358096f1013580a404790024,SUCCESS,336772.0
0065.06515,AP complémentaire (n°2010-2252) -arrêt 2015,2010-01-15,P/4/8281f30528b94c91834cce0eac79d344,SUCCESS,173895.0
0065.06515,AP complémentaire (art 18 déc. 77) : demande d'EdD,2007-08-01,P/9/bf807788b4dd4c2594814a9331129659,SUCCESS,80937.0
0065.06519,AP complémentaire - PPA [rubrique 2910/A/1(A)],2007-01-17,P/c/4a39a2084bed414e8e4ab7366bae893c,SUCCESS,98243.0
0065.06520,Nouveau document,2019-09-13,P/5/8acb34fd701ac0dd01701af9be070045,SUCCESS,1415906.0
0065.06520,AP complémentaire,2013-11-14,P/7/8acb3401427f456f01427f51f9db0007,SUCCESS,4887652.0
0065.06520,AP complémentaire : PPA chaufferie,2007-01-17,P/7/ca144b6fc5e8455dbc736a54a2bff147,SUCCESS,84284.0
0065.06525,APC,2014-10-15,P/b/8acb34014937fc1d01493804db6f000b,SUCCESS,449378.0
0065.06525,AP modifiant l'AP du 20/04/2010,2012-11-15,P/b/8acb34013b8a5186013b8a6f525f000b,SUCCESS,26956.0
0065.06525,AP complémentaire (Art. R. 512-31),2011-07-18,P/e/96897eb39fc141debac31080db289dce,SUCCESS,135801.0
0065.06525,AP d'autorisation,2010-04-20,P/4/f0237457716c455fb0084f84aba69a44,SUCCESS,2719527.0
0065.06525,AP complémentaire -RSDE ,2009-12-21,P/c/718345e8d5e14d4faca15d4f9070252c,SUCCESS,3026941.0
0065.06525,AP d'autorisation -R167/c(A) -Station Traitement Eaux Industr Bât74 -& APC entretien moteurs bât 34,2007-05-10,P/1/94baf0874cb344f58e7ed960e865fe51,SUCCESS,634397.0
0065.06525,AP complémentaire (Art. R. 512-31) - contrôles inopinés,2006-12-06,P/e/7b8b3c428556452296764ff29d70c7fe,SUCCESS,138441.0
0065.06525,AP complémentaire (Art. R. 512-31) - suivi piézométrique,2005-02-10,P/0/bb65abbff47645b6ae7b85e7672a14c0,SUCCESS,136066.0
0065.06525,AP complémentaire (Art. R. 512-31) - TAR,2000-01-21,P/d/6da4124772674e318752a5511480013d,SUCCESS,324323.0
0065.06525,AP complémentaire (Art. R. 512-31) - codificatif,1991-02-15,P/9/763ab91f76f9440dba3c0fd4ed466f49,SUCCESS,2017093.0
0065.06525,AP d'autorisation - modification de l'APA du 26/11/87,1988-12-13,P/7/f4b6b315d2a74d339cc838b989bf10f7,SUCCESS,733511.0
0065.06525,AP d'autorisation  et actualisation de la réglementation,1987-11-26,P/2/4cce59484e924ae1aa24f8f324896952,SUCCESS,1564000.0
0065.06529,APC,2015-06-30,P/5/8acb34014fa808ce014fa81c26e30005,SUCCESS,785817.0
0065.06529,APC,2014-06-30,P/6/8acb340147445e0c014744989c730036,SUCCESS,881053.0
0065.06529,APC modifiant les valeurs limites des émissions atmosphériques,2012-01-18,P/f/8acb34ef358096f10135811663d500cf,SUCCESS,65485.0
0065.06536,Arrêté préfectoral complémentaire,2017-05-05,P/8/8acb34015c67f02c015c6845e1540ad8,SUCCESS,2504594.0
0065.06536,Rapport proposant un APC,2017-03-10,P/2/8acb34015c67f02c015c6842a5d30ad2,SUCCESS,2504597.0
0065.06536,AP complémentaire (IPPC - VLE) n° 2009-11038,2009-12-29,P/3/b988064d2cc141ee906c59529efa5773,SUCCESS,221304.0
0065.06536,"AP complémentaire (Etude de danger, étude d'impact, plans) n° 2009-11037",2009-12-29,P/7/20309d64a33a47429a9a484aa940df87,SUCCESS,192503.0
0065.06536,AP complémentaire -RSDE - n° 2009-11039,2009-12-29,P/8/0b692a422d2a4ee5908fb92fc612e508,SUCCESS,3931826.0
0065.06537,arrêté complémentaire,2017-02-03,P/2/8acb34015b24d3ad015b24e5bdb20ab2,SUCCESS,2327725.0
0065.06537,Arrêté préfectoral concernant RATP-SUCY daté du 10/07/2012,2012-07-10,P/0/8acb340138e0e4e50138e227ab240020,SUCCESS,163963.0
0065.06537,AP complémentaire (art 18 déc. 77) - PPA,2007-02-28,P/1/13576da2a7c74d4c89f9f7a978379961,SUCCESS,1071145.0
0065.06539,AP DE CONSIGNATION,2018-06-01,P/4/8acb358366590be201665910b8660004,SUCCESS,1161155.0
0065.06539,APC,2014-07-10,P/2/8acb34014763121001476327f2b80022,SUCCESS,500290.0
0065.06539,AP complémentaire  -RSDE,2009-12-21,P/1/afd746082eaf4bf386d311ab747f9c51,SUCCESS,4039580.0
0065.06539,AP d'autorisation,2009-10-14,P/e/398d3b63c11c47389bf54f400a704efe,SUCCESS,2307115.0
0065.06542,APC,2013-11-26,P/8/8acb340142b93e4e0142b96023840018,SUCCESS,735046.0
0065.06542,Arrêté préfectoral concernant GPVM daté du 21/09/2012,2012-09-21,P/1/fac82a4a501e4ac499d964350826e5e1,SUCCESS,199573.0
0065.06542,AP complémentaire (DCI),2010-02-09,P/f/9f570cbf726e4fb79bf7c4fe50696e8f,SUCCESS,730024.0
0065.06542,AP complémentaire (art 18 déc. 77) - acte EdD,2008-10-17,P/0/f15d74637cbb46aaa76ceba5b8e81b00,SUCCESS,159202.0
0065.06542,AP complémentaire (art 18 déc. 77) - demande compléments EdD,2008-04-01,P/1/c30cf56b7a4d41f9a6affdd2120a4ac1,SUCCESS,131119.0
0065.06547,APC IED,2017-04-26,P/4/8acb34015baa82ed015baaec4c862024,SUCCESS,448058.0
0065.06547,AP agrément huiles,2016-10-04,P/1/8acb340157c21a120157c22013150021,SUCCESS,127067.0
0065.06547,APC,2014-07-28,P/f/8acb340148d0e7de0148d1067874000f,SUCCESS,111863.0
0065.06549,APC,2014-07-10,P/2/8acb3401476312100147631ca8840012,SUCCESS,286773.0
0065.06549,AP Autorisation,2013-05-15,P/7/8acb34013f14c6f5013f14d11b0e0007,SUCCESS,2185115.0
0065.06552,Nouveau document,2020-11-13,P/7/8acb34fd75f50e390175f511845b0007,SUCCESS,257444.0
0065.06552,APC,2015-11-10,P/0/8acb340151ab19300151ab3bbd370010,SUCCESS,391254.0
0065.06552,APC,2014-08-12,P/8/8acb340147f3f1690147f3f76e9c0008,SUCCESS,381843.0
0065.06552,APC,2014-04-22,P/b/8acb3401465c829d01465ca56879001b,SUCCESS,5979444.0
0065.06552,APC ENCADRANT TRAVAUX,2013-05-15,P/5/8acb34013ef0d4d5013ef0e291fc0005,SUCCESS,295679.0
0065.06552,Arrêté préfectoral concernant SANOFI VITRY daté du 15/01/2013,2013-01-15,P/9/8acb34013c677beb013c6799869c0009,SUCCESS,275353.0
0065.06552,APC rejets aqueux,2012-01-18,P/f/8acb34ef358096f101358103098c004f,SUCCESS,28139.0
0065.06552,AP complémentaire (Art. R. 512-31),2010-05-25,P/6/188694d1ec24448c9974ef24794751a6,SUCCESS,8149273.0
0065.06552,AP complémentaire  -RSDE,2009-12-21,P/f/2c276a6c79e24ec7b18598478d5acb7f,SUCCESS,2829549.0
0065.06552,AP complémentaire codificatif - sources radioactives scellées (art 18 déc. 77),2009-01-23,P/a/55d9c71d86804538864c630b13c661ca,SUCCESS,556325.0
0065.06552,AP complémentaire (demande de complément d'EdD),2008-12-05,P/6/4d7fee2224024fd0bdb6e449f620b126,SUCCESS,147643.0
0065.06552,AP complémentaire sécheresse,2008-02-08,P/2/5f994787f0664bceb04e5a38a3dd84a2,SUCCESS,109612.0
0065.06552,AP complémentaire demandant des compléments aux études de dangers,2008-01-04,P/6/ed0f459e38104f60a3c6c76bb2d66026,SUCCESS,87181.0
0065.06552,AP complémentaire rejets atmosphériques chaufferie et oxydeur thermique COV,2007-08-02,P/3/f075080e6ee3405e926ab4715daf4b83,SUCCESS,189411.0
0065.06552,AP complémentaire sur les prélèvements et rejets aqueux,2007-06-27,P/c/e60aa81f187e4b1c96cb8d35789ea75c,SUCCESS,856280.0
0065.06554,AP complémentaire (Art. R. 512-31),2011-02-10,P/2/3bf14fd3738d4c57b958825927ec2662,SUCCESS,279865.0
0065.06554,AP complémentaire actualisation DCI,2010-09-30,P/f/e415f992c08d40aab23adeb61b61c4df,SUCCESS,568487.0
0065.06554,Arrêté PPRT,2009-04-06,P/9/32db5a31cd8e42f4aa6c2d46d0b0a739,SUCCESS,529302.0
0065.06554,AP complémentaire (art 18 déc. 77),2008-10-17,P/1/82bd6d4b90554522a436222702ddcaa1,SUCCESS,154099.0
0065.06554,AP Cp EDD,2008-04-01,P/8/9bab2ec782f84d52a89bf3ade80c8918,SUCCESS,148066.0
0065.06564,77_SIBELCO AMPONVILLE_20170322_APC,2017-03-22,P/4/8acb34015f5e3f44015f5e48f1ec0004,SUCCESS,671396.0
0065.06564,77_SIBELCO AMPONVILLE plans_20170322_APC,2017-03-22,P/8/8acb34015f5e3f44015f5e48f2c70008,SUCCESS,280843.0
0065.06564,AP complémentaire (art 18 déc. 77),2008-03-10,P/6/0fde6f50363144f3b16cddb4954a4506,SUCCESS,239020.0
0065.06564,Autorisation d'exploiter des installations de traitement + complète et modifie l'AP du 27/02/2001,2004-07-13,P/e/9c879d7d83c74b2da579a3cd81387bae,SUCCESS,550210.0
0065.06565,Prescriptions complémentaires relatives à la modification du phasage,1999-07-02,P/6/e5485c722f524c00876feb76ea7670f6,SUCCESS,295714.0
0065.06569,Arrêté préfectoral de prescriptions ,2019-07-11,P/2/8acb34fd6be69072016be6a9462a0022,SUCCESS,403347.0
0065.06569,AP complémentaire (art 18 déc. 77),2008-01-14,P/0/f6482dc27fbe41d896b52da63e675ee0,SUCCESS,306791.0
0065.06569,AP d'autorisation de poursuite et d'extension de la carrière,2007-03-30,P/d/7f26fb869c56426682b7d5a18d6f62ed,SUCCESS,2494111.0
0065.06569,Conditions d'exploitation et de remise en état de la carrière,1997-10-27,P/f/dc9f772fb5ba4676ac6b5c6ae1f634bf,SUCCESS,1541366.0
0065.06572,AP complémentaire (art 18 déc. 77),2007-10-19,P/1/9cf2dfa0137d419d940866fa12582af1,SUCCESS,276384.0
0065.06572,Poursuite et extension de l'exploitation,2000-07-13,P/6/268f3370bc49418fa7e3b4abab46c0f6,SUCCESS,1913678.0
0065.06576,SINIAT Le Pin/Villevaudé (carrière) APC,2017-03-17,P/1/8acb34015f6d4be7015f6d64ffea0011,SUCCESS,792225.0
0065.06576,AP complémentaire Phasage,2008-12-18,P/2/53cb5bbf88db4f918bcdbb108b86ec52,SUCCESS,260942.0
0065.06576,AP d'autorisation,2008-04-23,P/b/7b101e8beb084aadaf5a849ea045a73b,SUCCESS,2167909.0
0065.06576,Prescriptions complémentaires sur les GF pour la remise en état de la carrière,1999-05-27,P/b/836b20f99f56438a9feb5651ff34db1b,SUCCESS,378157.0
0065.06579,77_CBMTP_20170209_APC,2017-02-09,P/c/8acb34015f5e3f44015f5e560442000c,SUCCESS,1647590.0
0065.06579,AP complémentaire (Art. R. 512-31),2011-06-10,P/3/80dbadcc572641019b06e4dac75b6113,SUCCESS,328387.0
0065.06579,AP complémentaire (art 18 déc. 77),2007-11-06,P/1/3220b0ac80c04bcf8fe70df385598b21,SUCCESS,404592.0
0065.06579,Poursuite et extension de la carrière,2003-05-15,P/0/de0218cb3055417f99c0d857cb26e520,SUCCESS,1820806.0
0065.06580,APC n° 2017 DCSE M 012 - Placo,2017-08-30,P/7/8acb34015e4ca0f5015e4cac60a60007,SUCCESS,457368.0
0065.06580,AP autorisation prolongation / extension,2017-03-17,P/1/8acb34015bd3c84f015bd3f739990011,SUCCESS,3380801.0
0065.06580,AP d'autorisation,2008-03-18,P/5/91985f915bcb4164ae93cf74bab12f15,SUCCESS,2293790.0
0065.06580,"Poursuite et extension de la carrière + exploitation deux installations de broyage, concassage",2005-03-04,P/c/15dd6e8935204f989d1fda9b2ccbacec,SUCCESS,1492551.0
0065.06597,Arrêté Préfectoral dl'autorisation,2018-06-18,P/9/8acb34fd6fc8c7cf016fc918d61f0009,SUCCESS,16383106.0
0065.06597,AP complémentaire (art 18 déc. 77),2007-10-12,P/8/4399a7d04d6e4579b0225106000b5bd8,SUCCESS,146111.0
0065.06597,Autorisation d'exploiter,2002-06-25,P/2/6de67429558347bc89d03b8465fde2a2,SUCCESS,1349620.0
0065.06603,APC,2020-11-02,P/5/8acb34fd75c1df170175c1e460900005,SUCCESS,12742067.0
0065.06603,APC,2014-12-22,P/9/8acb340150cda0030150cdbf4c950009,SUCCESS,347662.0
0065.06603,Arrêté préfectoral concernant LA PIERRE DE FRANCE ex la pierre de sou. daté du 17/09/2013,2013-09-17,P/5/8acb3401426ff57b01426ffe5e170005,SUCCESS,178392.0
0065.06603,Autorisation d'exploiter une carrière et une installation mobile de concassage,2004-05-10,P/e/e648de47ebc04b70aed2aadd6311903e,SUCCESS,828387.0
0065.06613,Arrêté préfectoral d'autorisation,2016-05-04,P/4/8acb3401555d451401555d4875970004,SUCCESS,2552127.0
0065.06613,AP d'autorisation,2011-08-16,P/9/325c5b7e43cf4795888359dd73271949,SUCCESS,324434.0
0065.06613,Renouvellement,2000-08-03,P/2/7e3ee67176504dc1930222ff229e6ad2,SUCCESS,1319440.0
0065.06623,Nouveau document,2017-07-26,P/b/8acb34015dc0f153015dc1cd5067001b,SUCCESS,389198.0
0065.06623,Arrêté préfectoral concernant LAFARGE GRANULATS FRANCE (ex CSS) daté du 18/12/2014,2014-12-18,P/0/8acb34014aa08e73014aa09c45cf0020,SUCCESS,537969.0
0065.06623,AP d'autorisation,2011-08-16,P/c/6f2dc2557fc843fe9716e9fadb4a97fc,SUCCESS,617463.0
0065.06623,AP d'autorisation,2007-08-17,P/2/f431104db7d24c97b0df76d670fe99e2,SUCCESS,843601.0
0065.06623,Garanties financières,1999-05-14,P/1/29777406a180484a863ecc943545cfc1,SUCCESS,376406.0
0065.06626,AP d'autorisation,2007-09-05,P/7/cb9f1b6c98fc4a30b5675853967f5677,SUCCESS,928427.0
0065.06626,Poursuite de l'exploitation,2001-07-05,P/c/c6be1099088e45ab8627a05be54938ec,SUCCESS,1376775.0
0065.06628,Arrêté préfectoral concernant WIENERBERGER - CARRIERE VAL-ST-GERMAIN daté du 12/01/2012,2012-01-12,P/2/a49bb13ea89349b791cd5f0473f800e2,SUCCESS,2702781.0
0065.06628,Renouvellement et extension de la carrière,1997-03-17,P/a/59d7cde7ecf94c47be6b3c005ba683da,SUCCESS,1150671.0
0065.06641,AP d'autorisation,2010-01-05,P/c/09d2d0b83b55415491b472369b76c61c,SUCCESS,880393.0
0065.06641,AP d'autorisation temporaire (art 23 déc 77),2008-09-15,P/3/65f958976045411c982c1c9bb44695a3,SUCCESS,127754.0
0065.06641,AP d'autorisation temporaire (art 23 déc 77),2008-03-17,P/8/0ae42044ee714f8289598b08b5b7ae98,SUCCESS,1256321.0
0065.06641,APC 06-5015 du 19 déc 2006,2006-12-19,P/4/8acb340158bef7020158befbf6000004,SUCCESS,3011559.0
0065.06641,Garanties financières,1999-08-10,P/1/fe0d68cffc46405a8cf884a2e2d5caa1,SUCCESS,314573.0
0065.06644,Nouveau document,2017-02-03,P/c/8acb34015a5aeee5015a5bb729b2002c,SUCCESS,5964211.0
0065.06644,Nouveau document,2016-11-14,P/4/8acb340158b097780158b09b4bb30004,SUCCESS,726815.0
0065.06644,Nouveau document,2016-08-02,P/4/8acb34015a5fc76e015a5fcaf5490004,SUCCESS,3055400.0
0065.06644,Changement d'exploitant,2002-04-26,P/6/112088ce775a480cb0589f22b3d49af6,SUCCESS,196285.0
0065.06644,Poursuite de l'exploitation,1999-10-21,P/7/8213b9da906a40ddabd5a1008f6a6e77,SUCCESS,2055869.0
0065.06659,AP d'autorisation,2007-10-30,P/2/2718abc8f294447eb150e387f9541cd2,SUCCESS,1513726.0
0065.06659,Poursuite de l'exploitation et exploitation des installations mobiles de traitement,2005-01-21,P/7/b80a5ff2a64d41eb8e96d205d58bb8a7,SUCCESS,1236619.0
0065.06669,Nouveau document,2019-03-26,P/5/8acb34fd69d7f4440169d7fe80a50005,SUCCESS,512471.0
0065.06669,Arrêté préfectoral concernant SFE-StÃ© Ferrailles de l'Essonne daté du 15/01/2015,2015-01-15,P/5/8acb34014b165f7c014b173c3fc30005,SUCCESS,399460.0
0065.06669,Arrêté préfectoral concernant SFE SociÃ©tÃ© des Ferrailles de l'Essonn daté du 29/03/2013,2013-03-29,P/e/6d0bd198b605485f8edb064db3d598ee,SUCCESS,1407813.0
0065.06669,APC agrément VHU,2006-12-21,P/1/0139379b110646ac8c710fffb13e11f1,SUCCESS,272058.0
0065.06671,Autorisation,1998-03-05,P/1/aa9ed768f47a4507b696372b7e68c981,SUCCESS,845993.0
0065.06672,AP d'autorisation,1998-04-01,P/8/05ce1344099648bd8588eb1d57b2c538,SUCCESS,1193034.0
0065.06673,APC Actualisant le classement administratif,2012-12-05,P/b/8acb34013c5d2b5d013c5d6402bc000b,SUCCESS,184694.0
0065.06673,APC Actualisation le classement du site suite au retrait des transfo au PCB,2010-06-11,P/9/8acb34013ab779f0013ab7b804130009,SUCCESS,241819.0
0065.06673,"APAUTO 3 chaudières, groupe électrogène, cogénération et sources radioactives",2007-03-30,P/e/8acb34013ab5b5a6013ab739efda000e,SUCCESS,1983355.0
0065.06681,Nouveau document,2018-10-09,P/4/8acb358366674dcc0166675020060004,SUCCESS,130605.0
0065.06681,Nouveau document,2017-11-07,P/5/8acb34015f9ae070015f9af219690025,SUCCESS,165911.0
0065.06681,Arrêté préfectoral concernant VALOMAT daté du 17/04/2014,2014-04-17,P/7/8acb340145928a08014593f295fb0037,SUCCESS,303361.0
0065.06681,Arrêté préfectoral concernant VALOMAT daté du 17/02/2012,2012-02-17,P/1/3c2c6ad027a14f838062f006c4f67031,SUCCESS,2333049.0
0065.06682,Arrêté préfectoral concernant ECOPUR daté du 06/06/2014,2014-06-06,P/5/8acb340146dd29f90146dd3648ac0005,SUCCESS,332159.0
0065.06682,AP complémentaire (Art. R. 512-31) RSDE,2009-12-01,P/a/971a50709a7548888252bfcd8162c97a,SUCCESS,10215793.0
0065.06682,Exploitation de deux chaudières industrielles au combustible LIPOFIT,2006-10-02,P/4/1a8c848bf0cf48c5809e4ae66c081a94,SUCCESS,740281.0
0065.06686,Nouveau document,2016-05-20,P/7/8acb3401551610b901551640cba20017,SUCCESS,4365868.0
0065.06686,Arrêté préfectoral concernant COCA COLA ENTREPRISE daté du 08/01/2015,2015-01-08,P/4/8acb34014b2bd1ad014b2bf587aa0004,SUCCESS,645938.0
0065.06686,Arrêté préfectoral concernant COCA COLA ENTREPRISE daté du 09/07/2012,2012-07-09,P/4/8acb3401396c932801396c9a8c2d0004,SUCCESS,2711068.0
0065.06686,AP complémentaire (Art. R. 512-31),2011-01-14,P/4/09cf97796b7c4735826efef553192544,SUCCESS,317654.0
0065.06686,AP complémentaire (Art. R. 512-31),2010-02-08,P/6/7924e8e8f59f414b9bbe79344928dcc6,SUCCESS,10193680.0
0065.06686,AP complémentaire (Art. R. 512-31),2009-12-17,P/1/1563fc179262450a912c1431ac737e31,SUCCESS,375324.0
0065.06687,Nouveau document,2019-10-22,P/6/8acb34fd6e17c98b016e183a1fc700d6,SUCCESS,150362.0
0065.06687,Arrêté préfectoral concernant FULCHIRON ICPE daté du 11/01/2013,2013-01-11,P/1/051dfedb828745fc90ab55ec1f341151,SUCCESS,1258134.0
0065.06687,AP complémentaire (Art. R. 512-31),2011-06-07,P/e/818f7e561c424297b3d3622af9a9136e,SUCCESS,292862.0
0065.06687,APAUTO installation de traitement de sables industriels,2009-10-26,P/6/a74603dd38534bc892d9f1f206ceabe6,SUCCESS,1785926.0
0065.06689,Nouveau document,2021-04-23,P/a/8acb34fd79368739017936924028000a,SUCCESS,4490295.0
0065.06689,Nouveau document,2016-11-07,P/9/8acb340158b571f50158b57f912c0009,SUCCESS,368211.0
0065.06689,Nouveau document,2016-11-07,P/b/8acb3401586d872701586dd22fe5002b,SUCCESS,658348.0
0065.06689,Nouveau document,2016-08-06,P/3/8acb3401586d872701586dca36b20023,SUCCESS,437296.0
0065.06689,Arrêté préfectoral concernant BIOGENIE EUROPE daté du 08/08/2014,2014-08-08,P/5/069929e6652a4fe4a8e621f33700b145,SUCCESS,673605.0
0065.06689,Nouveau document,2014-08-08,P/7/8acb3401586d872701586dd047700027,SUCCESS,673605.0
0065.06689,Arrêté préfectoral concernant BIOGENIE EUROPE daté du 06/08/2014,2014-08-06,P/a/8acb34014864c7ce014865073bfe000a,SUCCESS,437296.0
0065.06689,AP complémentaire (art 18 déc. 77),2008-09-05,P/1/6bdbbc26941b4f659623cf8b7a855711,SUCCESS,526122.0
0065.06689,Arrêté préfectoral de prescriptions complémentaires,2006-11-17,P/e/83251367ed00491b8e190b22ead0169e,SUCCESS,734259.0
0065.06689,Autorisation biocentre capacité 30 0000 t/an terres polluées 90000 t sur site,2003-01-24,P/6/7516fb7582014b25bb3f90ca42ee74a6,SUCCESS,1788988.0
0065.06691,Arrêté préfectoral concernant LYONNAISE DES EAUX FRANCE les alluets daté du 25/01/2012,2012-01-25,P/5/8acb34013d1b1d45013d1b3dbb5b0005,SUCCESS,255233.0
0065.06691,AP complémentaire n° 08-037/DDD,2008-03-17,P/8/dbfb92e3a5974972a6fc4af01eba5b78,SUCCESS,426393.0
0065.06704,AP mise à jour de classements,2011-07-12,P/9/8acb34013a96f9e6013a97e405930009,SUCCESS,213088.0
0065.06704,AP autorisation,1999-06-15,P/5/8acb34013a96f9e6013a97e156430005,SUCCESS,1289855.0
0065.06708,Nouveau document,2020-11-26,P/7/8acb34fd7603c396017603eed1e60007,SUCCESS,5714324.0
0065.06709,Arrêté préfectoral concernant ALDIMARCHE daté du 18/03/1998,1998-03-18,P/0/d94bf0c4522048d282a4e3fa18c22130,SUCCESS,1428638.0
0065.06711,Arrêté préfectoral concernant PRODENE KLINT (laboratoires) mitry mory daté du 25/03/2015,2015-03-25,P/8/8acb34014c6aad7f014c6af88d3b0058,SUCCESS,340270.0
0065.06711,AP complémentaire (Art. R. 512-31),2010-05-06,P/f/ca5e1f6d26e3493ca15a79c4f507f75f,SUCCESS,14892848.0
0065.06715,Arrêté préfectoral concernant ARGEVAL (ex COFELY GDF SUEZ) ARGENTEUIL daté du 06/02/2014,2014-02-06,P/f/8acb34014426469c01442687fadc000f,SUCCESS,13422720.0
