s3ic_id,rubrique,alinea,regime,activite,date_autorisation,date_mise_en_service,last_substantial_modif_date,state,rubrique_acte,alinea_acte,regime_acte,volume,unit
0065.14433,47xx,,NC,,,2017-01-23,,En fonctionnement,47xx,,NC,,
0065.14433,47xx,,NC,,,2017-01-23,,En fonctionnement,47xx,,NC,,
0065.12632,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2008-07-12,1814-11-23,2008-07-12,En fonctionnement,2925,#,D,90.000,kW
0065.04202,2561,,D,"Trempé recuit, revenu des métaux et alliages",2017-02-07,2010-04-01,2017-02-07,En fonctionnement,2561,,D,1.000,
0065.04202,1630,,NC,Emploi ou stockage de lessives de soude ou de potasse caustique,2017-02-07,2010-04-01,2017-02-07,En fonctionnement,1630,,NC,53.200,t
0065.04202,2661,,NC,Transformation de polymères,2017-02-07,2010-04-01,2017-02-07,En fonctionnement,2661,,NC,0.070,t/j
0065.04202,4120,1,NC,Toxicité aiguë catégorie 2,2017-02-07,,2017-02-07,En fonctionnement,4120,1,NC,0.001,t
0065.04202,4440,2,D,"Solides comburants catégorie 1,2 ou 3",2017-02-07,,2017-02-07,En fonctionnement,4440,2,D,2.220,t
0065.03858,1185,3-2,D,Quantité de fluide susceptible d'être présente,2019-06-28,,2019-06-28,En fonctionnement,1185,3-2,D,4576.000,kg
0065.00055,3330,,A,Fabrication du verre,2018-03-19,,2014-03-30,En fonctionnement,3330,,A,31.000,t/j
0065.00049,2575,,D,Emploi de matières abrasives,2016-11-04,2000-03-02,2016-11-04,En fonctionnement,2575,#,D,6.000,kW
0065.04202,2575,,D,Emploi de matières abrasives,2017-02-07,2010-04-01,2017-02-07,En fonctionnement,2575,#,D,73.000,kW
0065.00055,4440,2,D,"Solides comburants catégorie 1,2 ou 3",2018-03-19,2013-01-31,2017-05-30,En fonctionnement,4440,2,D,35.000,t
0065.00055,47xx,,NC,,,2014-02-13,2017-05-30,En fonctionnement,47xx,,NC,,
0065.12611,2714,2,D,"déchets non dangereux de papiers, plastiques, bois,… (transit) hors 2710,2711 et 2719",2019-05-07,2009-06-02,2012-12-18,En fonctionnement,2714,2,D,860.000,m3
0065.00049,2910,A-2,D,Combustion,2016-11-04,2008-06-24,2016-11-04,En fonctionnement,2910,A-2,D,5.200,MW
0065.12611,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2019-05-07,2009-06-02,2012-12-18,En fonctionnement,2718,1,A,340.000,t
0065.12611,2790,,A,Traitement de déchets dangereux,2019-05-07,2012-12-18,2012-12-18,En fonctionnement,2790,,A,0.000,
0065.12611,47xx,,NC,,,,,En fonctionnement,47xx,,NC,,
0065.12611,2930,2-b,D,Ateliers de réparation et entretien de véhicules à moteur,2019-05-07,2019-05-07,,En fonctionnement,2930,2-b,D,33.000,kg/j
0065.12611,3510,,A,Traitement de déchets dangereux,2019-05-07,2019-05-07,,En fonctionnement,3510,,A,7.500,t/j
0065.12611,2930,1,NC,Ateliers de réparation et entretien de véhicules à moteur,2019-05-07,2019-05-07,,En fonctionnement,2930,1,NC,1214.000,m2
0065.06816,2910,A-2,D,Combustion,2016-06-01,2000-03-15,2016-06-01,En fonctionnement,2910,A-2,D,3.750,MW
0065.11281,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2020-07-09,2007-09-12,,En fonctionnement,2925,1,D,418.000,kW
0065.21683,2220,2-a,E,Supérieure à 10 t/j ,2019-07-10,,,En fonctionnement,2220,2-a,E,10.290,t/j
0065.01831,4130,2-a,A,Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation,2018-04-16,2018-04-16,2016-01-06,En fonctionnement,4130,2-a,A,10.000,t
0065.01831,47xx,,NC,,,2018-04-16,2016-01-06,En fonctionnement,47xx,,NC,,
0065.01831,2661,1-c,D,"MATIERES PLASTIQUES, CAOUTCHOUC...(EMPLOI OU REEMPLOI)",2018-04-16,2018-04-16,2016-01-06,En fonctionnement,2661,1-b,D,3.000,t/j
0065.18210,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2017-06-20,,2017-06-20,En fonctionnement,2925,#,D,1000.000,kW
0065.03073,2517,1,E,Produits minéraux ou déchets non dangereux inertes (transit),1814-11-23,2009-09-28,,En fonctionnement,2517,1,A,200000.000,m3
0065.03322,2770,,A,Traitement thermique de déchets dangereux,2012-01-24,,,En fonctionnement,2770,1,A,150000.000,
0065.19904,2714,2,D,"déchets non dangereux de papiers, plastiques, bois,… (transit) hors 2710,2711 et 2719",2015-11-16,2015-11-16,,En fonctionnement,2714,2,D,200.000,m3
0065.08406,3230,b,A,opérations de forgeage,2015-03-11,2004-06-20,2015-03-11,En fonctionnement,2560,1,A,640.000,kW
0065.20253,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2018-04-06,2018-04-06,2018-04-06,En fonctionnement,2925,#,D,160.000,kW
0074.03788,2714,1,E,"déchets non dangereux de papiers, plastiques, bois,… (transit) hors 2710,2711 et 2719",2016-01-28,1996-02-23,1996-02-23,En fonctionnement,2714,1,A,5600.000,m3
0065.00049,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2016-11-04,2006-02-10,2016-11-04,En fonctionnement,2925,#,D,15.780,kW
0074.03032,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2016-07-07,1983-05-27,2016-07-07,En fonctionnement,2925,#,D,900.000,kW
0065.14433,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2017-01-23,2011-10-06,,En fonctionnement,2925,#,D,200.000,kW
0065.04202,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2017-02-07,2010-04-01,2017-02-07,En fonctionnement,2925,#,D,80.000,kW
0074.09238,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2014-06-10,2010-11-09,2011-11-18,En fonctionnement,2718,1,A,6000.000,t
0065.00580,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2017-10-31,1993-05-06,2017-10-31,En fonctionnement,2925,#,D,23.760,kW
0065.09507,2760,2-b,A,Autres installations que celles mentionnées au a,2017-02-28,2011-01-26,,En fonctionnement,2760,2,A,90000.000,
0074.06343,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2005-03-08,1814-11-23,2019-07-24,En fonctionnement,2925,#,D,0.000,kW
0065.07383,2910,A-2,D,Combustion,2004-01-20,2004-01-20,2016-05-20,En fonctionnement,2910,A-2,D,4.600,MW
0065.21734,2515,1-a,E,"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes",2019-03-12,2020-12-09,2019-03-12,En fonctionnement,2515,1-a,E,500.000,kW
0595.00009,2221,1,E,Supérieure à 4t/j,2009-07-27,,,En fonctionnement,2221,B-1,E,1.000,t/j
0065.03322,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2012-01-24,,,En fonctionnement,2717,1,unknown,7569.000,
0074.03788,2713,1,E,Métaux et déchets de métaux (transit),2016-01-28,1996-02-23,1996-02-23,En fonctionnement,2713,1,A,2260.000,m2
0065.12803,2713,1,E,Métaux et déchets de métaux (transit),2016-10-19,2009-07-31,2016-10-19,En fonctionnement,2713,1,A,1450.000,m2
0074.02968,2713,1,E,Métaux et déchets de métaux (transit),2012-04-17,1994-08-16,2018-04-10,En fonctionnement,2713,1,A,1600.000,m2
0065.18854,2710,1-b,D,collecte de déchets dangereux-DC,2017-03-08,,,En fonctionnement,2710,1-b,D,5.520,t
0074.03788,2710,1-b,D,collecte de déchets dangereux-DC,2016-01-28,,,En fonctionnement,2710,1-b,D,6.700,t
0065.00231,2712,1,E,"Stockage, dépollution, démontage,… de VHU",2010-01-08,2010-01-08,2011-12-26,En fonctionnement,286,#,A,45.000,m2
0065.14433,2910,A,NC,Combustion,2017-01-23,2011-10-06,,En fonctionnement,2910,A,NC,0.700,MW
0065.12371,2791,1,A,Déchets non dangereux (traitement),2016-07-28,,2016-11-15,En fonctionnement,2791,1,A,240.000,t/j
0065.06104,2791,1,A,Déchets non dangereux (traitement),1996-01-12,1996-01-12,,En fonctionnement,167,c,A,9000.000,M3/AN
0065.03572,1185,2-b,D,Quantité susceptible d'être présente,2017-05-23,2017-05-23,2017-05-23,En fonctionnement,4802,2-b,D,10300.000,kg
0074.05927,1185,2-b,D,Quantité susceptible d'être présente,2018-06-21,,2018-06-21,En fonctionnement,4802,2-b,D,3040.000,kg
0065.04202,1185,2-a,D,Quantité susceptible d'être présente,2017-02-07,,2017-02-07,En fonctionnement,4802,2-a,D,7040.000,kg
0065.01775,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2003-05-09,2003-05-09,,En fonctionnement,2925,#,D,61.000,kW
0065.10009,2910,A-1,E,Combustion,2004-10-07,2004-10-07,,En fonctionnement,2910,A-1,A,48.000,MW
0065.03928,1185,2-a,D,Quantité susceptible d'être présente,2014-02-21,2014-02-17,,En fonctionnement,1185,2-a,D,1800.000,kg
0074.04176,1185,2-a,D,Quantité susceptible d'être présente,2012-11-26,,,En fonctionnement,1185,2-a,D,1243.000,kg
0065.12585,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,1814-11-23,1814-11-23,,En fonctionnement,2925,#,D,240.000,kW
0074.09354,2910,,NC,Installation de combustion,1814-11-23,2004-06-10,2004-06-10,En fonctionnement,2910,,NC,1.515,MW
0065.01831,1185,3-1-a,D,Quantité de fluide susceptible d'être présente,2018-04-16,2018-04-16,,En fonctionnement,4802,3-1-a,D,50.000,t
0074.09354,1185,2,NC,,1814-11-23,2004-06-10,,En fonctionnement,4802,2,NC,680.000,kg
0065.20632,1414,3,D,Gaz inflammables liquéfiés (remplissage ou distribution),2017-09-28,2016-11-14,,En fonctionnement,1414,3,D,1000.000,
0065.12767,1414,3,D,Gaz inflammables liquéfiés (remplissage ou distribution),2008-04-29,2008-04-29,2008-04-29,En fonctionnement,1414,3,D,0.000,
0065.12187,47xx,,NC,,,2010-09-23,2020-05-15,En fonctionnement,47xx,,NC,,
0065.12187,2713,2,D,Métaux et déchets de métaux (transit),2020-05-15,2010-09-23,2020-05-15,En fonctionnement,2713,2,D,100.000,m2
0065.12187,2714,1,E,"déchets non dangereux de papiers, plastiques, bois,… (transit) hors 2710,2711 et 2719",2020-05-15,2010-09-23,2020-05-15,En fonctionnement,2714,1,E,1900.000,m3
0065.21734,2517,1,E,Produits minéraux ou déchets non dangereux inertes (transit),2019-03-12,2020-12-09,2019-03-12,En fonctionnement,2517,1,E,35000.000,m2
0065.07586,2930,,NC,Ateliers de réparation et d'entretien de véhicules à moteurs,2020-01-22,2004-05-18,,En fonctionnement,2930,#,NC,330.000,m2
0065.06561,2930,1-a,E,Ateliers de réparation et entretien de véhicules à moteur,1814-11-23,1814-11-23,,En fonctionnement,2930,1-a,A,0.000,m2
0065.06477,2940,3-a,E,"Vernis, peinture, colle, ... (application, cuisson, séchage)",1814-11-23,1988-10-18,,En fonctionnement,2940,3-a,A,0.000,kg/j
0065.05364,2716,2,D,déchets non dangereux non inertes (transit),2011-11-06,1814-11-23,2005-08-08,En fonctionnement,2716,2,D,700.000,m3
0074.05234,2716,2,D,déchets non dangereux non inertes (transit),2016-05-20,,2016-05-20,En fonctionnement,2716,2,D,930.000,m3
0065.04480,2663,2-a,E,Stockage de pneumatiques,2018-01-10,2011-04-26,2018-01-10,En fonctionnement,2663,2-b,E,15000.000,m3
0065.08502,2663,2-a,E,Stockage de pneumatiques,2014-06-18,2006-05-04,2014-06-18,En fonctionnement,2663,2-b,E,30000.000,m3
0065.14433,2663,2-a,E,Stockage de pneumatiques,2017-01-23,2011-10-06,2011-10-06,En fonctionnement,2663,2-b,E,48000.000,m3
0065.12632,2663,2-a,E,Stockage de pneumatiques,2008-07-12,1814-11-23,2008-07-12,En fonctionnement,2663,2-a,A,20000.000,m3
0065.20632,2663,2-a,E,Stockage de pneumatiques,2017-09-28,2017-03-31,,En fonctionnement,2663,2-b,E,80000.000,m3
0065.12585,2663,2-a,E,Stockage de pneumatiques,1814-11-23,1814-11-23,,En fonctionnement,2663,2-a,A,78670.000,m3
0065.15213,2663,1-a,E,Stockage de pneumatiques alvéolaires ou expansés,2017-06-16,2018-06-08,,En fonctionnement,2663,1-b,E,24000.000,m3
0065.18210,2663,1-a,E,Stockage de pneumatiques alvéolaires ou expansés,2017-06-20,,2017-06-20,En fonctionnement,2663,1-a,A,120000.000,m3
0065.01856,2663,1,NC,Stockage de pneumatiques alvéolaires ou expansés,2020-02-27,2020-02-27,,En fonctionnement,2663,1,NC,150.000,m3
0065.10719,2663,,NC,Stockage de pneumatiques,2010-11-18,2010-11-18,,En fonctionnement,2663,#,NC,11.000,m3
0065.08502,2663,1-b,D,Stockage de pneumatiques alvéolaires ou expansés,2014-06-18,2006-05-04,2014-06-18,En fonctionnement,2663,1-c,D,1900.000,m3
0065.09337,1510,2-c,D,Entrepot déclaré,2016-12-12,2010-10-05,2016-12-12,En fonctionnement,1510,3,D,48265.000,m3
0065.01831,1510,2-c,D,Entrepot déclaré,2018-04-16,2018-04-16,2016-01-06,En fonctionnement,1510,3,D,6000.000,m3
0065.00055,1510,2-b,E,Entrepot enregistré,2018-03-19,,,En fonctionnement,1510,2,E,50500.000,m3
0065.03320,1510,2-b,E,Entrepot enregistré,2017-06-22,2017-06-22,2017-06-22,En fonctionnement,1510,2,E,65440.000,m3
0065.15213,1510,2-b,E,Entrepot enregistré,2017-06-16,2018-06-08,,En fonctionnement,1510,2,E,296670.000,m3
0065.20632,1510,2-b,E,Entrepot enregistré,2017-09-28,2017-09-28,,En fonctionnement,1510,2,E,299860.000,m3
0065.00580,1510,2-b,E,Entrepot enregistré,2017-10-31,1993-05-06,2017-10-31,En fonctionnement,1510,2,E,99000.000,m3
0074.04132,1510,2-a,A,Entrepot autorisé,1992-10-26,,1992-10-26,En fonctionnement,183,1,A,480000.000,m3
0074.06343,1510,2-a,A,Entrepot autorisé,2005-03-08,2005-03-08,2019-07-24,En fonctionnement,1510,1,A,0.000,m3
0065.10447,1510,2-a,A,Entrepot autorisé,2005-05-24,2005-05-24,,En fonctionnement,1510,1,A,132240.000,m3
0065.15213,2662,1,E,Stockage de polymères enregistré,2017-06-16,2018-06-08,,En fonctionnement,2662,2,E,24000.000,m3
0065.01831,2662,2,D,Stockage de polymères D,2018-04-16,2018-04-16,2016-01-06,En fonctionnement,2662,3,D,200.000,m3
0065.08502,1530,1,E,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2014-06-18,2002-08-09,2014-06-18,En fonctionnement,1530,1,A,200000.000,m3
0065.04202,1530,,NC,"Dépôts de papiers, cartons ou analogues",2017-02-07,2010-04-01,2017-02-07,En fonctionnement,1530,#,NC,768.000,m3
0065.00055,1530,,NC,"Dépôts de papiers, cartons ou analogues",2018-03-19,2010-04-19,,En fonctionnement,1530,#,NC,500.000,m3
0065.01775,1530,,NC,"Dépôts de papiers, cartons ou analogues",2003-05-09,2003-05-09,,En fonctionnement,1530,#,NC,800.000,m3
0065.06881,1530,,NC,"Dépôts de papiers, cartons ou analogues",2002-06-20,2002-06-20,,En fonctionnement,1530,#,NC,300.000,m3
0065.00049,1530,2,D,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2016-11-04,,2016-11-04,En fonctionnement,1530,3,D,1100.000,m3
0065.14433,1530,2,D,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2017-01-23,2011-10-06,,En fonctionnement,1530,3,D,2920.000,m3
0065.09337,1530,2,D,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2016-12-12,2010-10-05,2016-12-12,En fonctionnement,1530,3,D,1858.000,m3
0074.03870,1530,2,D,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2010-06-14,1996-06-03,1996-06-03,En fonctionnement,1530,2,D,8200.000,m3
0065.11281,1530,1,E,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2020-07-09,2007-09-12,2011-04-11,En fonctionnement,1530,2,E,37440.000,m3
0065.20632,1530,1,E,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2017-09-28,2017-03-31,,En fonctionnement,1530,2,E,50000.000,m3
0065.03774,2510,1,A,Carrières (exploitation de),2001-06-29,2001-06-29,,En fonctionnement,2510,1,A,82500.000,t/an
0065.20632,1532,2-a,E,Stockage de bois enregistré,2017-09-28,2017-03-31,,En fonctionnement,1532,2,E,50000.000,m3
0065.18210,1532,1,A,Bois ou analogues (dépôt de) dégageant poussières inflammables,2017-06-20,,2017-06-20,En fonctionnement,1532,1,A,120000.000,m3
0065.00049,1532,2-b,D,Stockage bois déclaré,2016-11-04,2008-06-24,2016-11-04,En fonctionnement,1532,2,D,1400.000,m3
0065.14433,1532,2-b,D,Stockage bois déclaré,2017-01-23,2011-10-06,,En fonctionnement,1532,2,D,1400.000,m3
0065.04202,1532,2-b,D,Stockage bois déclaré,2017-02-07,,2017-02-07,En fonctionnement,1532,3,D,1248.000,m3
0065.04480,1532,,NC,Stockage de bois ou de matériaux analogues,2018-01-10,,2018-01-10,En fonctionnement,1532,,NC,500.000,m3
0065.20632,1511,2,D,Entrepôts frigorifiques,2017-09-28,2016-11-14,,En fonctionnement,1511,3,D,49000.000,m3
0065.14433,1511,,NC,Entrepôts frigorifiques,2017-01-23,2011-10-06,,En fonctionnement,1511,#,NC,2310.000,m3
0065.00231,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2010-01-08,2010-01-08,2011-12-26,En fonctionnement,167,a,A,1500.000,t/an
0065.03322,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2012-01-24,,,En fonctionnement,2718,1,A,7569.000,t
0065.06104,2718,1,A,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),1996-01-12,1996-01-12,,En fonctionnement,167,a,A,0.000,
0065.06881,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2002-06-20,2002-06-20,2002-06-20,En fonctionnement,2925,#,D,26.680,kW
0074.02252,2910,A-1,E,Combustion,1814-11-23,2007-07-30,2007-07-30,En fonctionnement,2910,A-1,A,35.350,MW
0065.15930,1418,3,D,Acétylène (stockage ou emploi),2012-05-04,,2012-05-04,En fonctionnement,1418,3,D,0.900,t
0065.05558,1432,2-b,D,Liquides inflammables (stockage),2010-09-13,2010-09-13,,En fonctionnement,1432,2-b,D,28.580,m3
0065.03657,2712,1,E,"Stockage, dépollution, démontage,… de VHU",2013-12-16,2011-05-16,2013-12-16,En fonctionnement,2712,1-a,A,37000.000,m2
0065.06881,2910,,NC,Installation de combustion,2002-06-20,2002-06-20,2002-06-20,En fonctionnement,2910,#,NC,2084.000,kW
0065.03201,1131,2-c,D,Toxiques (emploi ou stockage),2009-03-10,2009-03-10,1990-04-12,En fonctionnement,1131,2-c,D,8.650,t
0065.03325,1131,3-c,D,Toxiques (emploi ou stockage),1814-11-23,1999-03-18,,En fonctionnement,1131,3-c,D,0.320,t
0065.06102,1131,2-c,D,Toxiques (emploi ou stockage),1814-11-23,1998-11-10,2015-03-31,En fonctionnement,1131,2-c,D,2.000,t
0065.03928,1412,#,NC,Gaz inflammables liquéfiés (stockage),2014-02-21,2014-02-17,,En fonctionnement,1412,#,NC,2.700,
0065.07067,1510,2-a,A,Entrepot autorisé,2002-04-17,2000-03-17,,En fonctionnement,1510,1,A,184200.000,m3
0065.07067,1180,1,D,"POLYCHLOROBIPHENYLES, ...TERPHENYLES",2002-04-17,2002-04-17,,En fonctionnement,1180,1,D,739.000,L
0065.07067,2920,2-b,D,Réfrigération ou compression (installation de) pression >10E5 Pa,2002-04-17,2002-04-17,,En fonctionnement,2920,2-b,D,57.500,kW
0065.06881,1510,,NC,Entrepôts couverts,2002-06-20,2002-06-20,,En fonctionnement,1510,#,NC,1260.000,m3
0065.03073,1510,,NC,Entrepôts couverts,1814-11-23,2009-09-28,,En fonctionnement,1510,#,NC,500.000,t
0074.08077,1510,2-b,E,Entrepot enregistré,1814-11-23,1991-10-24,1991-10-24,En fonctionnement,1510,2,E,75580.000,m3
0074.04070,1530,2,D,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",1996-08-02,1996-08-02,,En fonctionnement,1530,2,D,0.000,m3
0065.03325,1611,#,NC,"ACIDE ACETIQUE, CHLORHYDRIQUE, FORMIQUE,ETC (EMPLOI OU STOCKAGE)",1814-11-23,1999-03-18,,En fonctionnement,1611,#,NC,44.100,t
0065.10571,2171,#,D,"Dépôts de fumiers, engrais et supports de culture",2004-10-25,2004-10-25,,En fonctionnement,2171,#,D,200.000,m3
0065.07248,1510,2-b,E,Entrepot enregistré,2012-07-27,2001-08-06,2012-07-27,En fonctionnement,1510,2,E,250000.000,m3
0065.07248,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2012-07-27,2001-08-06,2012-07-27,En fonctionnement,2925,#,D,80.000,kW
0065.06779,2565,1-a,E,Cadmium,2008-12-16,1999-10-07,2020-09-28,En fonctionnement,2565,1-a,A,40925.000,
0065.09273,2710,2-a,E,collecte de déchets non dangereux-E,2014-03-20,,,En fonctionnement,2710,2-a,A,830.000,m3
0065.09273,2710,1-a,A,collecte de déchets dangereux-A,2014-03-20,,,En fonctionnement,2710,1-a,A,11.800,t
0065.01956,2915,1-b,D,Chauffage (procédé de) fluide caloporteur organique combustible,2009-12-28,2009-12-28,2002-08-22,En fonctionnement,2915,1-b,D,325.000,L
0065.02080,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,1814-11-23,1996-07-02,,En fonctionnement,2925,#,D,30.000,kW
0065.07742,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2001-10-26,2001-10-26,,En fonctionnement,2925,#,D,330.000,kW
0065.06477,3260,,A,Traitement de surface,1814-11-23,1988-10-18,,En fonctionnement,3260,,A,32.000,m3
0065.07383,1412,2-b,D,Gaz inflammables liquéfiés (stockage),2004-01-20,2004-01-20,2016-05-20,En fonctionnement,211,B-2-b,D,0.000,t
0065.08406,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2015-03-11,2004-06-20,2015-03-11,En fonctionnement,2925,#,D,40.000,kW
0065.08365,2340,1,E,"Blanchisseries, laveries de linge",2015-02-27,2015-02-27,2015-02-27,En fonctionnement,2340,1,E,12.000,t/j
0065.08406,1432,,NC,Liquides inflammables (stockage),2015-03-11,2004-06-20,2015-03-11,En fonctionnement,1432,#,NC,0.000,
0065.08406,2661,1-c,D,"MATIERES PLASTIQUES, CAOUTCHOUC...(EMPLOI OU REEMPLOI)",2015-03-11,2004-06-20,2015-03-11,En fonctionnement,2661,1-b,D,8.500,t/j
0065.08406,1200,2-c,D,"Comburants (fabrication, emploi, stockage)",2015-03-11,2004-06-20,2015-03-11,En fonctionnement,1200,2-c,D,5.000,t
0065.08406,2562,1,A,Chauffage et traitement industriels par l’intermédiaire de bains de sels fondus ,2015-03-11,2004-06-20,2015-03-11,En fonctionnement,2562,1,A,12000.000,L
0065.08406,2561,,D,"Trempé recuit, revenu des métaux et alliages",2015-03-11,2004-06-20,2015-03-11,En fonctionnement,2561,#,D,5.000,
0065.08063,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2000-10-19,2000-10-19,2000-10-19,En fonctionnement,2925,#,D,50.000,kW
0065.08063,47xx,,NC,,,2000-10-19,2000-10-19,En fonctionnement,47xx,,NC,,
0065.08063,1510,2-a,A,Entrepot autorisé,2000-10-19,2000-10-19,2000-10-19,En fonctionnement,1510,1,A,105450.000,m3
0065.10513,2517,2,D,Produits minéraux ou déchets non dangereux inertes (transit),2004-07-15,2004-07-15,2004-07-15,En fonctionnement,2517,2,D,50000.000,m3
